order_id,customer_id,product_sku,quantity,unit_price,order_date,channel
WEB0778,C252,SKU-MILK-011,1,1.6,2026-05-04,web
WEB0779,C144,SKU-BREAD-030,5,7.56,2026-04-26,mobile
WEB0780,C136,SKU-MILK-028,4,4.83,2026-05-05,mobile
WEB0781,C175,SKU-MILK-009,10,2.0,2026-04-25,mobile
WEB0782,C292,SKU-MILK-012,5,9.63,2026-04-06,mobile
WEB0783,C207,SKU-JUICE-033,7,5.27,2026-04-13,mobile
WEB0784,C156,SKU-APPLE-019,6,7.42,2026-04-22,mobile
WEB0785,C243,SKU-JUICE-032,9,4.68,2026-04-08,web
WEB0786,C192,SKU-APPLE-036,13,8.93,2026-04-12,web
WEB0787,C123,SKU-APPLE-023,15,5.53,2026-04-18,mobile
WEB0788,C297,SKU-BREAD-047,12,3.09,2026-04-16,mobile
WEB0789,C148,SKU-APPLE-011,14,3.17,2026-04-12,mobile
WEB0790,C158,SKU-BREAD-002,8,1.96,2026-04-21,web
WEB0791,C208,SKU-APPLE-017,13,2.21,2026-04-27,mobile
WEB0792,C213,SKU-JUICE-026,4,5.51,2026-04-28,mobile
WEB0793,C259,SKU-APPLE-040,13,8.99,2026-04-11,web
WEB0794,C281,SKU-JUICE-044,1,5.66,2026-04-15,mobile
WEB0795,C242,SKU-MILK-020,3,4.73,2026-05-02,web
WEB0796,C220,SKU-JUICE-032,7,4.03,2026-04-17,mobile
WEB0797,C156,SKU-MILK-006,15,7.96,2026-04-20,web
WEB0798,C271,SKU-MILK-050,14,5.02,2026-04-28,web
WEB0799,C159,SKU-MILK-043,4,9.78,2026-04-20,web
WEB0800,C111,SKU-BREAD-025,15,3.01,2026-04-29,web
WEB0801,C181,SKU-APPLE-047,8,2.23,2026-04-20,web
WEB0802,C125,SKU-MILK-019,6,7.2,2026-04-13,web
WEB0803,C133,SKU-JUICE-050,5,1.63,2026-05-04,web
WEB0804,C215,SKU-BREAD-025,1,8.73,2026-04-10,web
WEB0805,C274,SKU-JUICE-002,6,3.57,2026-04-16,mobile
WEB0806,C235,SKU-APPLE-047,5,6.31,2026-04-20,web
WEB0807,C125,SKU-BREAD-046,3,2.38,2026-04-27,mobile
WEB0808,C255,SKU-BREAD-039,8,6.97,2026-04-11,mobile
WEB0809,C163,SKU-MILK-035,13,5.66,2026-04-08,mobile
WEB0810,C126,SKU-JUICE-031,15,3.76,2026-04-13,web
WEB0811,C265,SKU-JUICE-019,12,3.21,2026-04-20,mobile
WEB0812,C253,SKU-APPLE-025,9,8.21,2026-04-21,mobile
WEB0813,C227,SKU-MILK-021,6,6.31,2026-04-06,web
WEB0814,C158,SKU-BREAD-018,13,5.28,2026-04-09,web
WEB0815,C266,SKU-MILK-032,13,3.25,2026-04-21,mobile
WEB0816,C112,SKU-BREAD-045,5,8.81,2026-04-27,web
WEB0817,C124,SKU-BREAD-027,7,3.97,2026-04-26,web
WEB0818,C129,SKU-JUICE-043,13,1.44,2026-04-16,mobile
WEB0819,C131,SKU-MILK-008,6,8.19,2026-04-26,mobile
WEB0820,C145,SKU-APPLE-028,6,3.83,2026-04-20,web
WEB0821,C264,SKU-MILK-043,6,9.99,2026-04-24,web
WEB0822,C169,SKU-MILK-043,11,9.09,2026-04-09,web
WEB0823,C175,SKU-MILK-048,10,9.52,2026-04-13,mobile
WEB0824,C103,SKU-JUICE-005,7,2.49,2026-05-05,web
WEB0825,C279,SKU-MILK-024,3,3.69,2026-04-28,web
WEB0826,C271,SKU-BREAD-046,8,4.64,2026-05-05,mobile
WEB0827,C113,SKU-BREAD-008,14,8.16,2026-04-14,web
WEB0828,C171,SKU-MILK-009,8,8.46,2026-04-27,web
WEB0829,C140,SKU-BREAD-042,3,5.14,2026-04-10,web
WEB0830,C250,SKU-APPLE-043,12,4.0,2026-04-30,web
WEB0831,C100,SKU-BREAD-018,3,1.9,2026-04-28,mobile
WEB0832,C191,SKU-BREAD-045,8,5.67,2026-04-18,mobile
WEB0833,C137,SKU-BREAD-033,3,8.17,2026-04-08,mobile
WEB0834,C151,SKU-JUICE-049,8,9.98,2026-05-02,web
WEB0835,C283,SKU-BREAD-004,13,9.21,2026-04-20,mobile
WEB0836,C207,SKU-BREAD-010,7,5.03,2026-04-12,web
WEB0837,C235,SKU-MILK-026,15,6.56,2026-04-30,mobile
WEB0838,C152,SKU-JUICE-029,12,1.03,2026-04-06,web
WEB0839,C151,SKU-JUICE-032,15,1.38,2026-04-28,mobile
WEB0840,C123,SKU-MILK-025,14,9.11,2026-04-14,mobile
WEB0841,C293,SKU-BREAD-012,11,3.59,2026-05-04,mobile
WEB0842,C291,SKU-MILK-036,2,6.91,2026-04-09,mobile
WEB0843,C234,SKU-MILK-049,9,1.23,2026-04-24,web
WEB0844,C232,SKU-MILK-048,1,10.0,2026-04-14,mobile
WEB0845,C148,SKU-JUICE-015,13,7.47,2026-04-20,mobile
WEB0846,C238,SKU-JUICE-034,9,6.81,2026-04-08,mobile
WEB0847,C169,SKU-JUICE-010,3,9.32,2026-04-12,web
WEB0848,C200,SKU-MILK-033,5,1.36,2026-04-22,web
WEB0849,C166,SKU-JUICE-020,5,6.61,2026-04-11,web
WEB0850,C120,SKU-JUICE-047,4,9.77,2026-04-13,web
WEB0851,C192,SKU-APPLE-037,10,10.0,2026-04-21,mobile
WEB0852,C220,SKU-MILK-004,2,1.81,2026-04-08,mobile
WEB0853,C233,SKU-MILK-030,13,1.87,2026-04-23,mobile
WEB0854,C197,SKU-APPLE-038,6,3.8,2026-04-12,mobile
WEB0855,C176,SKU-BREAD-034,13,3.47,2026-04-17,mobile
WEB0856,C133,SKU-APPLE-005,2,9.49,2026-04-16,web
WEB0857,C141,SKU-MILK-003,3,2.56,2026-04-26,web
WEB0858,C299,SKU-MILK-012,2,8.08,2026-04-18,mobile
WEB0859,C104,SKU-MILK-013,10,1.77,2026-05-01,web
WEB0860,C254,SKU-BREAD-036,8,5.09,2026-04-09,mobile
WEB0861,C254,SKU-MILK-007,15,2.97,2026-04-24,mobile
WEB0862,C105,SKU-JUICE-023,9,4.53,2026-05-02,web
WEB0863,C234,SKU-JUICE-021,12,5.95,2026-04-20,web
WEB0864,C230,SKU-JUICE-002,12,9.88,2026-04-09,web
WEB0865,C150,SKU-MILK-011,8,7.09,2026-04-29,web
WEB0866,C108,SKU-BREAD-037,15,8.28,2026-04-17,mobile
WEB0867,C230,SKU-BREAD-021,3,8.26,2026-04-23,mobile
WEB0868,C259,SKU-BREAD-010,3,4.7,2026-04-28,web
WEB0869,C282,SKU-APPLE-007,13,7.32,2026-04-21,web
WEB0870,C175,SKU-APPLE-048,11,6.92,2026-04-25,web
WEB0871,C165,SKU-JUICE-026,1,3.59,2026-04-14,mobile
WEB0872,C173,SKU-JUICE-031,9,4.59,2026-04-27,mobile
WEB0873,C243,SKU-MILK-050,6,1.95,2026-04-09,web
WEB0874,C205,SKU-APPLE-049,7,3.68,2026-04-26,mobile
WEB0875,C158,SKU-APPLE-014,14,1.65,2026-04-14,mobile
WEB0876,C239,SKU-APPLE-011,5,3.58,2026-04-19,web
WEB0877,C235,SKU-BREAD-025,2,3.38,2026-04-11,mobile
WEB0878,C262,SKU-BREAD-018,6,9.39,2026-04-17,mobile
WEB0879,C266,SKU-MILK-030,1,6.41,2026-04-26,mobile
WEB0880,C279,SKU-APPLE-027,15,6.72,2026-04-09,mobile
WEB0881,C174,SKU-BREAD-050,6,5.71,2026-04-20,web
WEB0882,C147,SKU-BREAD-044,4,4.45,2026-04-08,mobile
WEB0883,C184,SKU-MILK-019,4,6.27,2026-04-16,mobile
WEB0884,C268,SKU-APPLE-028,11,8.68,2026-04-21,mobile
WEB0885,C115,SKU-MILK-017,10,5.71,2026-05-05,mobile
WEB0886,C249,SKU-JUICE-030,7,8.71,2026-04-09,mobile
WEB0887,C152,SKU-BREAD-015,14,6.38,2026-04-28,mobile
WEB0888,C231,SKU-JUICE-018,5,8.04,2026-04-30,mobile
WEB0889,C217,SKU-MILK-015,5,1.72,2026-04-06,mobile
WEB0890,C214,SKU-JUICE-007,11,1.12,2026-04-30,mobile
WEB0891,C289,SKU-JUICE-027,6,1.51,2026-04-30,mobile
WEB0892,C190,SKU-BREAD-047,5,7.25,2026-04-27,web
WEB0893,C200,SKU-JUICE-025,4,4.79,2026-04-20,web
WEB0894,C106,SKU-JUICE-008,1,7.0,2026-04-11,web
WEB0895,C141,SKU-BREAD-036,9,4.61,2026-05-03,web
WEB0896,C183,SKU-APPLE-030,7,7.91,2026-04-29,mobile
WEB0897,C245,SKU-MILK-016,13,1.89,2026-04-30,web
WEB0898,C154,SKU-BREAD-047,9,4.52,2026-04-11,mobile
WEB0899,C184,SKU-JUICE-002,14,9.09,2026-04-19,mobile
WEB0900,C177,SKU-APPLE-041,12,8.34,2026-04-30,mobile
WEB0901,C255,SKU-BREAD-029,13,5.47,2026-04-09,mobile
WEB0902,C291,SKU-JUICE-028,10,9.55,2026-04-14,web
WEB0903,C269,SKU-MILK-036,12,7.4,2026-04-10,mobile
WEB0904,C227,SKU-MILK-049,5,1.07,2026-04-16,web
WEB0905,C267,SKU-JUICE-008,11,2.24,2026-04-08,mobile
WEB0906,C201,SKU-APPLE-007,4,7.66,2026-05-05,web
WEB0907,C103,SKU-BREAD-023,7,6.13,2026-05-01,mobile
WEB0908,C234,SKU-JUICE-004,3,7.87,2026-04-27,mobile
WEB0909,C152,SKU-BREAD-035,5,1.31,2026-04-13,mobile
WEB0910,C244,SKU-JUICE-024,15,2.93,2026-04-09,web
WEB0911,C129,SKU-APPLE-024,10,6.0,2026-05-01,mobile
WEB0912,C103,SKU-BREAD-032,1,3.36,2026-04-17,web
WEB0913,C120,SKU-JUICE-028,4,2.05,2026-05-05,mobile
WEB0914,C109,SKU-APPLE-032,3,4.83,2026-04-19,mobile
WEB0915,C297,SKU-JUICE-046,14,8.03,2026-04-27,web
WEB0916,C220,SKU-BREAD-013,12,5.45,2026-04-07,web
WEB0917,C118,SKU-BREAD-011,5,8.69,2026-05-03,web
WEB0918,C206,SKU-BREAD-032,10,3.38,2026-04-23,web
WEB0919,C207,SKU-MILK-040,11,3.47,2026-04-09,web
WEB0920,C146,SKU-MILK-034,13,5.17,2026-04-24,web
WEB0921,C266,SKU-APPLE-049,10,1.47,2026-04-20,web
WEB0922,C210,SKU-APPLE-002,1,9.89,2026-04-09,web
WEB0923,C188,SKU-JUICE-039,9,3.16,2026-04-19,mobile
WEB0924,C196,SKU-APPLE-003,3,1.18,2026-04-12,web
WEB0925,C219,SKU-MILK-004,9,6.12,2026-04-11,web
WEB0926,C271,SKU-MILK-038,3,7.17,2026-04-17,mobile
WEB0927,C267,SKU-JUICE-001,7,3.38,2026-04-21,web
WEB0928,C160,SKU-APPLE-046,14,3.63,2026-04-21,web
WEB0929,C290,SKU-APPLE-049,6,6.78,2026-04-29,mobile
WEB0930,C193,SKU-MILK-044,12,5.39,2026-05-05,web
WEB0931,C108,SKU-JUICE-023,8,9.01,2026-04-27,mobile
WEB0932,C139,SKU-BREAD-010,1,5.76,2026-04-15,web
WEB0933,C120,SKU-MILK-007,15,8.64,2026-04-23,mobile
WEB0934,C254,SKU-MILK-007,6,4.1,2026-04-28,mobile
WEB0935,C214,SKU-APPLE-045,7,6.45,2026-05-05,mobile
WEB0936,C108,SKU-BREAD-023,12,1.98,2026-04-30,web
WEB0937,C146,SKU-BREAD-042,15,1.99,2026-05-01,mobile
WEB0938,C187,SKU-BREAD-045,8,4.94,2026-04-30,mobile
WEB0939,C198,SKU-JUICE-031,4,8.5,2026-05-02,web
WEB0940,C274,SKU-JUICE-050,6,2.05,2026-04-26,mobile
WEB0941,C246,SKU-MILK-041,2,2.29,2026-05-01,web
WEB0942,C240,SKU-JUICE-050,5,6.23,2026-04-09,mobile
WEB0943,C202,SKU-APPLE-001,2,5.8,2026-05-01,mobile
WEB0944,C177,SKU-JUICE-008,7,1.08,2026-04-14,mobile
WEB0945,C260,SKU-APPLE-005,3,9.37,2026-04-20,mobile
WEB0946,C149,SKU-MILK-033,5,2.27,2026-04-28,web
WEB0947,C195,SKU-MILK-041,6,9.76,2026-04-30,mobile
WEB0948,C267,SKU-APPLE-023,10,1.24,2026-04-08,web
WEB0949,C271,SKU-BREAD-019,11,6.73,2026-05-03,mobile
WEB0950,C293,SKU-APPLE-019,6,1.58,2026-04-14,mobile
WEB0951,C202,SKU-JUICE-002,11,2.02,2026-04-15,mobile
WEB0952,C213,SKU-JUICE-047,5,6.56,2026-04-21,web
WEB0953,C209,SKU-BREAD-008,14,3.0,2026-04-30,web
WEB0954,C125,SKU-MILK-020,3,3.98,2026-04-24,web
WEB0955,C185,SKU-JUICE-003,7,5.26,2026-04-25,mobile
WEB0956,C192,SKU-APPLE-017,10,3.7,2026-04-28,mobile
WEB0957,C114,SKU-APPLE-008,7,9.83,2026-04-15,mobile
WEB0958,C158,SKU-APPLE-047,3,7.97,2026-04-10,mobile
WEB0959,C166,SKU-MILK-049,12,7.35,2026-04-24,mobile
WEB0960,C107,SKU-JUICE-006,9,9.94,2026-04-15,web
WEB0961,C279,SKU-JUICE-043,15,2.13,2026-04-12,mobile
WEB0962,C174,SKU-APPLE-049,13,1.07,2026-04-08,mobile
WEB0963,C107,SKU-JUICE-018,7,10.0,2026-04-29,mobile
WEB0964,C165,SKU-JUICE-031,4,3.22,2026-05-04,web
WEB0965,C176,SKU-MILK-008,1,4.72,2026-04-14,web
WEB0966,C185,SKU-MILK-004,14,3.31,2026-04-08,web
WEB0967,C263,SKU-MILK-050,7,6.78,2026-04-30,mobile
WEB0968,C132,SKU-BREAD-033,8,5.72,2026-04-21,mobile
WEB0969,C140,SKU-MILK-034,15,9.49,2026-04-25,mobile
WEB0970,C276,SKU-BREAD-033,6,1.58,2026-04-10,web
WEB0971,C200,SKU-APPLE-009,6,3.81,2026-04-19,mobile
WEB0972,C262,SKU-APPLE-044,7,4.24,2026-04-07,web
WEB0973,C115,SKU-JUICE-037,5,3.34,2026-04-17,web
WEB0974,C262,SKU-APPLE-027,12,3.08,2026-04-23,mobile
WEB0975,C271,SKU-APPLE-017,4,4.67,2026-05-04,web
WEB0976,C275,SKU-MILK-039,3,4.8,2026-04-24,web
WEB0977,C211,SKU-JUICE-015,9,7.28,2026-04-10,mobile
WEB0978,C138,SKU-BREAD-011,6,3.63,2026-04-20,mobile
WEB0979,C222,SKU-BREAD-020,14,5.67,2026-04-19,web
WEB0980,C153,SKU-JUICE-020,3,5.0,2026-04-24,web
WEB0981,C244,SKU-BREAD-002,4,9.34,2026-04-06,web
WEB0982,C145,SKU-MILK-030,3,2.89,2026-04-08,mobile
WEB0983,C246,SKU-MILK-034,3,8.6,2026-04-08,mobile
WEB0984,C265,SKU-APPLE-025,8,7.96,2026-04-29,mobile
WEB0985,C101,SKU-MILK-011,13,5.23,2026-04-27,mobile
WEB0986,C234,SKU-MILK-040,2,1.76,2026-04-28,mobile
WEB0987,C256,SKU-BREAD-028,11,2.13,2026-04-29,mobile
WEB0988,C231,SKU-APPLE-033,3,5.6,2026-04-15,web
WEB0989,C158,SKU-MILK-003,13,3.96,2026-04-28,mobile
WEB0990,C114,SKU-JUICE-038,10,9.78,2026-04-25,web
WEB0991,C222,SKU-MILK-003,12,1.77,2026-04-30,web
WEB0992,C169,SKU-JUICE-008,15,9.24,2026-04-12,mobile
WEB0993,C294,SKU-JUICE-027,10,8.25,2026-04-12,web
WEB0994,C189,SKU-APPLE-011,13,3.56,2026-04-06,web
WEB0995,C294,SKU-APPLE-039,1,8.01,2026-04-16,web
WEB0996,C194,SKU-JUICE-012,9,7.28,2026-04-12,web
WEB0997,C279,SKU-BREAD-033,9,8.09,2026-04-26,mobile
WEB0998,C228,SKU-JUICE-026,15,3.64,2026-04-09,mobile
WEB0999,C213,SKU-JUICE-035,14,6.11,2026-04-26,web
